g, r, t, l, id
2, 0.8, 0.4, 0.4, 697
2, 0.8, 0.4, 0.5, 698
2, 0.8, 0.4, 0.6, 699
2, 0.8, 0.4, 0.7, 700
2, 0.8, 0.4, 0.8, 701
2, 0.8, 0.4, 0.9, 702
2, 0.8, 0.4, 1.0, 703
2, 0.8, 0.5, 0.0, 704
2, 0.8, 0.5, 0.1, 705
2, 0.8, 0.5, 0.2, 706
2, 0.8, 0.5, 0.3, 707
2, 0.8, 0.5, 0.4, 708
2, 0.8, 0.5, 0.5, 709
2, 0.8, 0.5, 0.6, 710
2, 0.8, 0.5, 0.7, 711
2, 0.8, 0.5, 0.8, 712
2, 0.8, 0.5, 0.9, 713
2, 0.8, 0.5, 1.0, 714
2, 0.8, 0.6, 0.0, 715
2, 0.8, 0.6, 0.1, 716
2, 0.8, 0.6, 0.2, 717
2, 0.8, 0.6, 0.3, 718
2, 0.8, 0.6, 0.4, 719
2, 0.8, 0.6, 0.5, 720
2, 0.8, 0.6, 0.6, 721
2, 0.8, 0.6, 0.7, 722
2, 0.8, 0.6, 0.8, 723
2, 0.8, 0.6, 0.9, 724
2, 0.8, 0.6, 1.0, 725
2, 0.8, 0.7, 0.0, 726
2, 0.8, 0.7, 0.1, 727
2, 0.8, 0.7, 0.2, 728
2, 0.8, 0.7, 0.3, 729
2, 0.8, 0.7, 0.4, 730
2, 0.8, 0.7, 0.5, 731
2, 0.8, 0.7, 0.6, 732
2, 0.8, 0.7, 0.7, 733
2, 0.8, 0.7, 0.8, 734
2, 0.8, 0.7, 0.9, 735
2, 0.8, 0.7, 1.0, 736
2, 0.8, 0.8, 0.0, 737
2, 0.8, 0.8, 0.1, 738
2, 0.8, 0.8, 0.2, 739
2, 0.8, 0.8, 0.3, 740
2, 0.8, 0.8, 0.4, 741
2, 0.8, 0.8, 0.5, 742
2, 0.8, 0.8, 0.6, 743
2, 0.8, 0.8, 0.7, 744
2, 0.8, 0.8, 0.8, 745
2, 0.8, 0.8, 0.9, 746
2, 0.8, 0.8, 1.0, 747
2, 0.8, 0.9, 0.0, 748
2, 0.8, 0.9, 0.1, 749
2, 0.8, 0.9, 0.2, 750
2, 0.8, 0.9, 0.3, 751
2, 0.8, 0.9, 0.4, 752
2, 0.8, 0.9, 0.5, 753
2, 0.8, 0.9, 0.6, 754
2, 0.8, 0.9, 0.7, 755
2, 0.8, 0.9, 0.8, 756
2, 0.8, 0.9, 0.9, 757
2, 0.8, 0.9, 1.0, 758
2, 0.8, 1.0, 0.0, 759
2, 0.8, 1.0, 0.1, 760
2, 0.8, 1.0, 0.2, 761
2, 0.8, 1.0, 0.3, 762
2, 0.8, 1.0, 0.4, 763
2, 0.8, 1.0, 0.5, 764
2, 0.8, 1.0, 0.6, 765
2, 0.8, 1.0, 0.7, 766
2, 0.8, 1.0, 0.8, 767
2, 0.8, 1.0, 0.9, 768
2, 0.8, 1.0, 1.0, 769
2, 0.9, 0.1, 0.0, 770
2, 0.9, 0.1, 0.1, 771
2, 0.9, 0.1, 0.2, 772
2, 0.9, 0.1, 0.3, 773
2, 0.9, 0.1, 0.4, 774
2, 0.9, 0.1, 0.5, 775
2, 0.9, 0.1, 0.6, 776
2, 0.9, 0.1, 0.7, 777
2, 0.9, 0.1, 0.8, 778
2, 0.9, 0.1, 0.9, 779
2, 0.9, 0.1, 1.0, 780
2, 0.9, 0.2, 0.0, 781
2, 0.9, 0.2, 0.1, 782
2, 0.9, 0.2, 0.2, 783
2, 0.9, 0.2, 0.3, 784
2, 0.9, 0.2, 0.4, 785
2, 0.9, 0.2, 0.5, 786
2, 0.9, 0.2, 0.6, 787
2, 0.9, 0.2, 0.7, 788
2, 0.9, 0.2, 0.8, 789
2, 0.9, 0.2, 0.9, 790
2, 0.9, 0.2, 1.0, 791
2, 0.9, 0.3, 0.0, 792
2, 0.9, 0.3, 0.1, 793
2, 0.9, 0.3, 0.2, 794
2, 0.9, 0.3, 0.3, 795
2, 0.9, 0.3, 0.4, 796
2, 0.9, 0.3, 0.5, 797
2, 0.9, 0.3, 0.6, 798
2, 0.9, 0.3, 0.7, 799
2, 0.9, 0.3, 0.8, 800
2, 0.9, 0.3, 0.9, 801
2, 0.9, 0.3, 1.0, 802
2, 0.9, 0.4, 0.0, 803
2, 0.9, 0.4, 0.1, 804
2, 0.9, 0.4, 0.2, 805
2, 0.9, 0.4, 0.3, 806
2, 0.9, 0.4, 0.4, 807
2, 0.9, 0.4, 0.5, 808
2, 0.9, 0.4, 0.6, 809
2, 0.9, 0.4, 0.7, 810
2, 0.9, 0.4, 0.8, 811
2, 0.9, 0.4, 0.9, 812
2, 0.9, 0.4, 1.0, 813
2, 0.9, 0.5, 0.0, 814
2, 0.9, 0.5, 0.1, 815
2, 0.9, 0.5, 0.2, 816
2, 0.9, 0.5, 0.3, 817
2, 0.9, 0.5, 0.4, 818
2, 0.9, 0.5, 0.5, 819
2, 0.9, 0.5, 0.6, 820
2, 0.9, 0.5, 0.7, 821
2, 0.9, 0.5, 0.8, 822
2, 0.9, 0.5, 0.9, 823
2, 0.9, 0.5, 1.0, 824
2, 0.9, 0.6, 0.0, 825
2, 0.9, 0.6, 0.1, 826
2, 0.9, 0.6, 0.2, 827
2, 0.9, 0.6, 0.3, 828
2, 0.9, 0.6, 0.4, 829
2, 0.9, 0.6, 0.5, 830
2, 0.9, 0.6, 0.6, 831
2, 0.9, 0.6, 0.7, 832
2, 0.9, 0.6, 0.8, 833
2, 0.9, 0.6, 0.9, 834
2, 0.9, 0.6, 1.0, 835
2, 0.9, 0.7, 0.0, 836
2, 0.9, 0.7, 0.1, 837
2, 0.9, 0.7, 0.2, 838
2, 0.9, 0.7, 0.3, 839
2, 0.9, 0.7, 0.4, 840
2, 0.9, 0.7, 0.5, 841
2, 0.9, 0.7, 0.6, 842
2, 0.9, 0.7, 0.7, 843
2, 0.9, 0.7, 0.8, 844
2, 0.9, 0.7, 0.9, 845
2, 0.9, 0.7, 1.0, 846
2, 0.9, 0.8, 0.0, 847
2, 0.9, 0.8, 0.1, 848
2, 0.9, 0.8, 0.2, 849
2, 0.9, 0.8, 0.3, 850
2, 0.9, 0.8, 0.4, 851
2, 0.9, 0.8, 0.5, 852
2, 0.9, 0.8, 0.6, 853
2, 0.9, 0.8, 0.7, 854
2, 0.9, 0.8, 0.8, 855
2, 0.9, 0.8, 0.9, 856
2, 0.9, 0.8, 1.0, 857
2, 0.9, 0.9, 0.0, 858
2, 0.9, 0.9, 0.1, 859
2, 0.9, 0.9, 0.2, 860
2, 0.9, 0.9, 0.3, 861
2, 0.9, 0.9, 0.4, 862
2, 0.9, 0.9, 0.5, 863
2, 0.9, 0.9, 0.6, 864
2, 0.9, 0.9, 0.7, 865
2, 0.9, 0.9, 0.8, 866
2, 0.9, 0.9, 0.9, 867
2, 0.9, 0.9, 1.0, 868
2, 0.9, 1.0, 0.0, 869
2, 0.9, 1.0, 0.1, 870
2, 0.9, 1.0, 0.2, 871
2, 0.9, 1.0, 0.3, 872
2, 0.9, 1.0, 0.4, 873
2, 0.9, 1.0, 0.5, 874
2, 0.9, 1.0, 0.6, 875
2, 0.9, 1.0, 0.7, 876
2, 0.9, 1.0, 0.8, 877
2, 0.9, 1.0, 0.9, 878
2, 0.9, 1.0, 1.0, 879
2, 1.0, 0.1, 0.0, 880
2, 1.0, 0.1, 0.1, 881
2, 1.0, 0.1, 0.2, 882
2, 1.0, 0.1, 0.3, 883
2, 1.0, 0.1, 0.4, 884
2, 1.0, 0.1, 0.5, 885
2, 1.0, 0.1, 0.6, 886
2, 1.0, 0.1, 0.7, 887
2, 1.0, 0.1, 0.8, 888
2, 1.0, 0.1, 0.9, 889
2, 1.0, 0.1, 1.0, 890
2, 1.0, 0.2, 0.0, 891
2, 1.0, 0.2, 0.1, 892
2, 1.0, 0.2, 0.2, 893
2, 1.0, 0.2, 0.3, 894
2, 1.0, 0.2, 0.4, 895
2, 1.0, 0.2, 0.5, 896
2, 1.0, 0.2, 0.6, 897
2, 1.0, 0.2, 0.7, 898
2, 1.0, 0.2, 0.8, 899
2, 1.0, 0.2, 0.9, 900
2, 1.0, 0.2, 1.0, 901
2, 1.0, 0.3, 0.0, 902
2, 1.0, 0.3, 0.1, 903
2, 1.0, 0.3, 0.2, 904
2, 1.0, 0.3, 0.3, 905
2, 1.0, 0.3, 0.4, 906
2, 1.0, 0.3, 0.5, 907
2, 1.0, 0.3, 0.6, 908
2, 1.0, 0.3, 0.7, 909
2, 1.0, 0.3, 0.8, 910
2, 1.0, 0.3, 0.9, 911
2, 1.0, 0.3, 1.0, 912
2, 1.0, 0.4, 0.0, 913
2, 1.0, 0.4, 0.1, 914
2, 1.0, 0.4, 0.2, 915
2, 1.0, 0.4, 0.3, 916
2, 1.0, 0.4, 0.4, 917
2, 1.0, 0.4, 0.5, 918
2, 1.0, 0.4, 0.6, 919
2, 1.0, 0.4, 0.7, 920
2, 1.0, 0.4, 0.8, 921
2, 1.0, 0.4, 0.9, 922
2, 1.0, 0.4, 1.0, 923
2, 1.0, 0.5, 0.0, 924
2, 1.0, 0.5, 0.1, 925
2, 1.0, 0.5, 0.2, 926
2, 1.0, 0.5, 0.3, 927
2, 1.0, 0.5, 0.4, 928
2, 1.0, 0.5, 0.5, 929
2, 1.0, 0.5, 0.6, 930
2, 1.0, 0.5, 0.7, 931
2, 1.0, 0.5, 0.8, 932
2, 1.0, 0.5, 0.9, 933
2, 1.0, 0.5, 1.0, 934
2, 1.0, 0.6, 0.0, 935
2, 1.0, 0.6, 0.1, 936
2, 1.0, 0.6, 0.2, 937
2, 1.0, 0.6, 0.3, 938
2, 1.0, 0.6, 0.4, 939
2, 1.0, 0.6, 0.5, 940
2, 1.0, 0.6, 0.6, 941
2, 1.0, 0.6, 0.7, 942
2, 1.0, 0.6, 0.8, 943
2, 1.0, 0.6, 0.9, 944
2, 1.0, 0.6, 1.0, 945
2, 1.0, 0.7, 0.0, 946
2, 1.0, 0.7, 0.1, 947
2, 1.0, 0.7, 0.2, 948
2, 1.0, 0.7, 0.3, 949
2, 1.0, 0.7, 0.4, 950
2, 1.0, 0.7, 0.5, 951
2, 1.0, 0.7, 0.6, 952
2, 1.0, 0.7, 0.7, 953
2, 1.0, 0.7, 0.8, 954
2, 1.0, 0.7, 0.9, 955
2, 1.0, 0.7, 1.0, 956
2, 1.0, 0.8, 0.0, 957
2, 1.0, 0.8, 0.1, 958
2, 1.0, 0.8, 0.2, 959
2, 1.0, 0.8, 0.3, 960
2, 1.0, 0.8, 0.4, 961
2, 1.0, 0.8, 0.5, 962
2, 1.0, 0.8, 0.6, 963
2, 1.0, 0.8, 0.7, 964
2, 1.0, 0.8, 0.8, 965
2, 1.0, 0.8, 0.9, 966
2, 1.0, 0.8, 1.0, 967
2, 1.0, 0.9, 0.0, 968
2, 1.0, 0.9, 0.1, 969
2, 1.0, 0.9, 0.2, 970
2, 1.0, 0.9, 0.3, 971
2, 1.0, 0.9, 0.4, 972
2, 1.0, 0.9, 0.5, 973
2, 1.0, 0.9, 0.6, 974
2, 1.0, 0.9, 0.7, 975
2, 1.0, 0.9, 0.8, 976
2, 1.0, 0.9, 0.9, 977
2, 1.0, 0.9, 1.0, 978
2, 1.0, 1.0, 0.0, 979
2, 1.0, 1.0, 0.1, 980
2, 1.0, 1.0, 0.2, 981
2, 1.0, 1.0, 0.3, 982
2, 1.0, 1.0, 0.4, 983
2, 1.0, 1.0, 0.5, 984
2, 1.0, 1.0, 0.6, 985
2, 1.0, 1.0, 0.7, 986
2, 1.0, 1.0, 0.8, 987
2, 1.0, 1.0, 0.9, 988
2, 1.0, 1.0, 1.0, 989
12, 0.2, 0.1, 0.0, 990
12, 0.2, 0.1, 0.1, 991
12, 0.2, 0.1, 0.2, 992
12, 0.2, 0.1, 0.3, 993
12, 0.2, 0.1, 0.4, 994
12, 0.2, 0.1, 0.5, 995
12, 0.2, 0.1, 0.6, 996
12, 0.2, 0.1, 0.7, 997
12, 0.2, 0.1, 0.8, 998
12, 0.2, 0.1, 0.9, 999
12, 0.2, 0.1, 1.0, 1000
12, 0.2, 0.2, 0.0, 1001
12, 0.2, 0.2, 0.1, 1002
12, 0.2, 0.2, 0.2, 1003
12, 0.2, 0.2, 0.3, 1004
12, 0.2, 0.2, 0.4, 1005
12, 0.2, 0.2, 0.5, 1006
12, 0.2, 0.2, 0.6, 1007
12, 0.2, 0.2, 0.7, 1008
12, 0.2, 0.2, 0.8, 1009
12, 0.2, 0.2, 0.9, 1010
12, 0.2, 0.2, 1.0, 1011
12, 0.2, 0.3, 0.0, 1012
12, 0.2, 0.3, 0.1, 1013
12, 0.2, 0.3, 0.2, 1014
12, 0.2, 0.3, 0.3, 1015
12, 0.2, 0.3, 0.4, 1016
12, 0.2, 0.3, 0.5, 1017
12, 0.2, 0.3, 0.6, 1018
12, 0.2, 0.3, 0.7, 1019
12, 0.2, 0.3, 0.8, 1020
12, 0.2, 0.3, 0.9, 1021
12, 0.2, 0.3, 1.0, 1022
12, 0.2, 0.4, 0.0, 1023
12, 0.2, 0.4, 0.1, 1024
12, 0.2, 0.4, 0.2, 1025
12, 0.2, 0.4, 0.3, 1026
12, 0.2, 0.4, 0.4, 1027
12, 0.2, 0.4, 0.5, 1028
12, 0.2, 0.4, 0.6, 1029
12, 0.2, 0.4, 0.7, 1030
12, 0.2, 0.4, 0.8, 1031
12, 0.2, 0.4, 0.9, 1032
12, 0.2, 0.4, 1.0, 1033
12, 0.2, 0.5, 0.0, 1034
12, 0.2, 0.5, 0.1, 1035
12, 0.2, 0.5, 0.2, 1036
12, 0.2, 0.5, 0.3, 1037
12, 0.2, 0.5, 0.4, 1038
12, 0.2, 0.5, 0.5, 1039
12, 0.2, 0.5, 0.6, 1040
12, 0.2, 0.5, 0.7, 1041
12, 0.2, 0.5, 0.8, 1042
12, 0.2, 0.5, 0.9, 1043
12, 0.2, 0.5, 1.0, 1044
12, 0.2, 0.6, 0.0, 1045
12, 0.2, 0.6, 0.1, 1046
12, 0.2, 0.6, 0.2, 1047
12, 0.2, 0.6, 0.3, 1048
12, 0.2, 0.6, 0.4, 1049
12, 0.2, 0.6, 0.5, 1050
12, 0.2, 0.6, 0.6, 1051
12, 0.2, 0.6, 0.7, 1052
12, 0.2, 0.6, 0.8, 1053
12, 0.2, 0.6, 0.9, 1054
12, 0.2, 0.6, 1.0, 1055
12, 0.2, 0.7, 0.0, 1056
12, 0.2, 0.7, 0.1, 1057
12, 0.2, 0.7, 0.2, 1058
12, 0.2, 0.7, 0.3, 1059
12, 0.2, 0.7, 0.4, 1060
12, 0.2, 0.7, 0.5, 1061
12, 0.2, 0.7, 0.6, 1062
12, 0.2, 0.7, 0.7, 1063
12, 0.2, 0.7, 0.8, 1064
12, 0.2, 0.7, 0.9, 1065
12, 0.2, 0.7, 1.0, 1066
12, 0.2, 0.8, 0.0, 1067
12, 0.2, 0.8, 0.1, 1068
12, 0.2, 0.8, 0.2, 1069
12, 0.2, 0.8, 0.3, 1070
12, 0.2, 0.8, 0.4, 1071
12, 0.2, 0.8, 0.5, 1072
12, 0.2, 0.8, 0.6, 1073
12, 0.2, 0.8, 0.7, 1074
12, 0.2, 0.8, 0.8, 1075
12, 0.2, 0.8, 0.9, 1076
12, 0.2, 0.8, 1.0, 1077
12, 0.2, 0.9, 0.0, 1078
12, 0.2, 0.9, 0.1, 1079
12, 0.2, 0.9, 0.2, 1080
12, 0.2, 0.9, 0.3, 1081
12, 0.2, 0.9, 0.4, 1082
12, 0.2, 0.9, 0.5, 1083
12, 0.2, 0.9, 0.6, 1084
12, 0.2, 0.9, 0.7, 1085
12, 0.2, 0.9, 0.8, 1086
12, 0.2, 0.9, 0.9, 1087
12, 0.2, 0.9, 1.0, 1088
12, 0.2, 1.0, 0.0, 1089
12, 0.2, 1.0, 0.1, 1090
12, 0.2, 1.0, 0.2, 1091
12, 0.2, 1.0, 0.3, 1092
12, 0.2, 1.0, 0.4, 1093
12, 0.2, 1.0, 0.5, 1094
12, 0.2, 1.0, 0.6, 1095
12, 0.2, 1.0, 0.7, 1096
12, 0.2, 1.0, 0.8, 1097
12, 0.2, 1.0, 0.9, 1098
12, 0.2, 1.0, 1.0, 1099
12, 0.3, 0.1, 0.0, 1100
12, 0.3, 0.1, 0.1, 1101
12, 0.3, 0.1, 0.2, 1102
12, 0.3, 0.1, 0.3, 1103
12, 0.3, 0.1, 0.4, 1104
12, 0.3, 0.1, 0.5, 1105
12, 0.3, 0.1, 0.6, 1106
12, 0.3, 0.1, 0.7, 1107
12, 0.3, 0.1, 0.8, 1108
12, 0.3, 0.1, 0.9, 1109
12, 0.3, 0.1, 1.0, 1110
12, 0.3, 0.2, 0.0, 1111
12, 0.3, 0.2, 0.1, 1112
12, 0.3, 0.2, 0.2, 1113
12, 0.3, 0.2, 0.3, 1114
12, 0.3, 0.2, 0.4, 1115
12, 0.3, 0.2, 0.5, 1116
12, 0.3, 0.2, 0.6, 1117
12, 0.3, 0.2, 0.7, 1118
12, 0.3, 0.2, 0.8, 1119
12, 0.3, 0.2, 0.9, 1120
12, 0.3, 0.2, 1.0, 1121
12, 0.3, 0.3, 0.0, 1122
12, 0.3, 0.3, 0.1, 1123
12, 0.3, 0.3, 0.2, 1124
12, 0.3, 0.3, 0.3, 1125
12, 0.3, 0.3, 0.4, 1126
12, 0.3, 0.3, 0.5, 1127
12, 0.3, 0.3, 0.6, 1128
12, 0.3, 0.3, 0.7, 1129
12, 0.3, 0.3, 0.8, 1130
12, 0.3, 0.3, 0.9, 1131
12, 0.3, 0.3, 1.0, 1132
12, 0.3, 0.4, 0.0, 1133
12, 0.3, 0.4, 0.1, 1134
12, 0.3, 0.4, 0.2, 1135
12, 0.3, 0.4, 0.3, 1136
12, 0.3, 0.4, 0.4, 1137
12, 0.3, 0.4, 0.5, 1138
12, 0.3, 0.4, 0.6, 1139
12, 0.3, 0.4, 0.7, 1140
12, 0.3, 0.4, 0.8, 1141
12, 0.3, 0.4, 0.9, 1142
12, 0.3, 0.4, 1.0, 1143
12, 0.3, 0.5, 0.0, 1144
12, 0.3, 0.5, 0.1, 1145
12, 0.3, 0.5, 0.2, 1146
12, 0.3, 0.5, 0.3, 1147
12, 0.3, 0.5, 0.4, 1148
12, 0.3, 0.5, 0.5, 1149
12, 0.3, 0.5, 0.6, 1150
12, 0.3, 0.5, 0.7, 1151
12, 0.3, 0.5, 0.8, 1152
12, 0.3, 0.5, 0.9, 1153
12, 0.3, 0.5, 1.0, 1154
12, 0.3, 0.6, 0.0, 1155
12, 0.3, 0.6, 0.1, 1156
12, 0.3, 0.6, 0.2, 1157
12, 0.3, 0.6, 0.3, 1158
12, 0.3, 0.6, 0.4, 1159
12, 0.3, 0.6, 0.5, 1160
12, 0.3, 0.6, 0.6, 1161
12, 0.3, 0.6, 0.7, 1162
12, 0.3, 0.6, 0.8, 1163
12, 0.3, 0.6, 0.9, 1164
12, 0.3, 0.6, 1.0, 1165
12, 0.3, 0.7, 0.0, 1166
12, 0.3, 0.7, 0.1, 1167
12, 0.3, 0.7, 0.2, 1168
12, 0.3, 0.7, 0.3, 1169
12, 0.3, 0.7, 0.4, 1170
12, 0.3, 0.7, 0.5, 1171
12, 0.3, 0.7, 0.6, 1172
12, 0.3, 0.7, 0.7, 1173
12, 0.3, 0.7, 0.8, 1174
12, 0.3, 0.7, 0.9, 1175
12, 0.3, 0.7, 1.0, 1176
12, 0.3, 0.8, 0.0, 1177
12, 0.3, 0.8, 0.1, 1178
12, 0.3, 0.8, 0.2, 1179
12, 0.3, 0.8, 0.3, 1180
12, 0.3, 0.8, 0.4, 1181
12, 0.3, 0.8, 0.5, 1182
12, 0.3, 0.8, 0.6, 1183
12, 0.3, 0.8, 0.7, 1184
12, 0.3, 0.8, 0.8, 1185
12, 0.3, 0.8, 0.9, 1186
12, 0.3, 0.8, 1.0, 1187
12, 0.3, 0.9, 0.0, 1188
12, 0.3, 0.9, 0.1, 1189
12, 0.3, 0.9, 0.2, 1190
12, 0.3, 0.9, 0.3, 1191
12, 0.3, 0.9, 0.4, 1192
12, 0.3, 0.9, 0.5, 1193
12, 0.3, 0.9, 0.6, 1194
12, 0.3, 0.9, 0.7, 1195
12, 0.3, 0.9, 0.8, 1196
12, 0.3, 0.9, 0.9, 1197
12, 0.3, 0.9, 1.0, 1198
12, 0.3, 1.0, 0.0, 1199
12, 0.3, 1.0, 0.1, 1200
12, 0.3, 1.0, 0.2, 1201
12, 0.3, 1.0, 0.3, 1202
12, 0.3, 1.0, 0.4, 1203
12, 0.3, 1.0, 0.5, 1204
12, 0.3, 1.0, 0.6, 1205
12, 0.3, 1.0, 0.7, 1206
12, 0.3, 1.0, 0.8, 1207
12, 0.3, 1.0, 0.9, 1208
12, 0.3, 1.0, 1.0, 1209
12, 0.4, 0.1, 0.0, 1210
12, 0.4, 0.1, 0.1, 1211
12, 0.4, 0.1, 0.2, 1212
12, 0.4, 0.1, 0.3, 1213
12, 0.4, 0.1, 0.4, 1214
12, 0.4, 0.1, 0.5, 1215
12, 0.4, 0.1, 0.6, 1216
12, 0.4, 0.1, 0.7, 1217
12, 0.4, 0.1, 0.8, 1218
12, 0.4, 0.1, 0.9, 1219
12, 0.4, 0.1, 1.0, 1220
12, 0.4, 0.2, 0.0, 1221
12, 0.4, 0.2, 0.1, 1222
12, 0.4, 0.2, 0.2, 1223
12, 0.4, 0.2, 0.3, 1224
12, 0.4, 0.2, 0.4, 1225
12, 0.4, 0.2, 0.5, 1226
12, 0.4, 0.2, 0.6, 1227
12, 0.4, 0.2, 0.7, 1228
12, 0.4, 0.2, 0.8, 1229
12, 0.4, 0.2, 0.9, 1230
12, 0.4, 0.2, 1.0, 1231
12, 0.4, 0.3, 0.0, 1232
12, 0.4, 0.3, 0.1, 1233
12, 0.4, 0.3, 0.2, 1234
12, 0.4, 0.3, 0.3, 1235
12, 0.4, 0.3, 0.4, 1236
12, 0.4, 0.3, 0.5, 1237
12, 0.4, 0.3, 0.6, 1238
12, 0.4, 0.3, 0.7, 1239
12, 0.4, 0.3, 0.8, 1240
12, 0.4, 0.3, 0.9, 1241
12, 0.4, 0.3, 1.0, 1242
12, 0.4, 0.4, 0.0, 1243
12, 0.4, 0.4, 0.1, 1244
12, 0.4, 0.4, 0.2, 1245
12, 0.4, 0.4, 0.3, 1246
12, 0.4, 0.4, 0.4, 1247
12, 0.4, 0.4, 0.5, 1248
12, 0.4, 0.4, 0.6, 1249
12, 0.4, 0.4, 0.7, 1250
12, 0.4, 0.4, 0.8, 1251
12, 0.4, 0.4, 0.9, 1252
12, 0.4, 0.4, 1.0, 1253
12, 0.4, 0.5, 0.0, 1254
12, 0.4, 0.5, 0.1, 1255
12, 0.4, 0.5, 0.2, 1256
12, 0.4, 0.5, 0.3, 1257
12, 0.4, 0.5, 0.4, 1258
12, 0.4, 0.5, 0.5, 1259
12, 0.4, 0.5, 0.6, 1260
12, 0.4, 0.5, 0.7, 1261
12, 0.4, 0.5, 0.8, 1262
12, 0.4, 0.5, 0.9, 1263
12, 0.4, 0.5, 1.0, 1264
12, 0.4, 0.6, 0.0, 1265
12, 0.4, 0.6, 0.1, 1266
12, 0.4, 0.6, 0.2, 1267
12, 0.4, 0.6, 0.3, 1268
12, 0.4, 0.6, 0.4, 1269
12, 0.4, 0.6, 0.5, 1270
12, 0.4, 0.6, 0.6, 1271
12, 0.4, 0.6, 0.7, 1272
12, 0.4, 0.6, 0.8, 1273
12, 0.4, 0.6, 0.9, 1274
12, 0.4, 0.6, 1.0, 1275
12, 0.4, 0.7, 0.0, 1276
12, 0.4, 0.7, 0.1, 1277
12, 0.4, 0.7, 0.2, 1278
12, 0.4, 0.7, 0.3, 1279
12, 0.4, 0.7, 0.4, 1280
12, 0.4, 0.7, 0.5, 1281
12, 0.4, 0.7, 0.6, 1282
12, 0.4, 0.7, 0.7, 1283
12, 0.4, 0.7, 0.8, 1284
12, 0.4, 0.7, 0.9, 1285
12, 0.4, 0.7, 1.0, 1286
12, 0.4, 0.8, 0.0, 1287
12, 0.4, 0.8, 0.1, 1288
12, 0.4, 0.8, 0.2, 1289
12, 0.4, 0.8, 0.3, 1290
12, 0.4, 0.8, 0.4, 1291
12, 0.4, 0.8, 0.5, 1292
12, 0.4, 0.8, 0.6, 1293
12, 0.4, 0.8, 0.7, 1294
12, 0.4, 0.8, 0.8, 1295
12, 0.4, 0.8, 0.9, 1296
12, 0.4, 0.8, 1.0, 1297
12, 0.4, 0.9, 0.0, 1298
12, 0.4, 0.9, 0.1, 1299
12, 0.4, 0.9, 0.2, 1300
12, 0.4, 0.9, 0.3, 1301
12, 0.4, 0.9, 0.4, 1302
12, 0.4, 0.9, 0.5, 1303
12, 0.4, 0.9, 0.6, 1304
12, 0.4, 0.9, 0.7, 1305
12, 0.4, 0.9, 0.8, 1306
12, 0.4, 0.9, 0.9, 1307
12, 0.4, 0.9, 1.0, 1308
12, 0.4, 1.0, 0.0, 1309
12, 0.4, 1.0, 0.1, 1310
12, 0.4, 1.0, 0.2, 1311
12, 0.4, 1.0, 0.3, 1312
12, 0.4, 1.0, 0.4, 1313
12, 0.4, 1.0, 0.5, 1314
12, 0.4, 1.0, 0.6, 1315
12, 0.4, 1.0, 0.7, 1316
12, 0.4, 1.0, 0.8, 1317
12, 0.4, 1.0, 0.9, 1318
12, 0.4, 1.0, 1.0, 1319
12, 0.5, 0.1, 0.0, 1320
12, 0.5, 0.1, 0.1, 1321
12, 0.5, 0.1, 0.2, 1322
12, 0.5, 0.1, 0.3, 1323
12, 0.5, 0.1, 0.4, 1324
12, 0.5, 0.1, 0.5, 1325
12, 0.5, 0.1, 0.6, 1326
12, 0.5, 0.1, 0.7, 1327
12, 0.5, 0.1, 0.8, 1328
12, 0.5, 0.1, 0.9, 1329
12, 0.5, 0.1, 1.0, 1330
12, 0.5, 0.2, 0.0, 1331
12, 0.5, 0.2, 0.1, 1332
12, 0.5, 0.2, 0.2, 1333
12, 0.5, 0.2, 0.3, 1334
12, 0.5, 0.2, 0.4, 1335
12, 0.5, 0.2, 0.5, 1336
12, 0.5, 0.2, 0.6, 1337
12, 0.5, 0.2, 0.7, 1338
12, 0.5, 0.2, 0.8, 1339
12, 0.5, 0.2, 0.9, 1340
12, 0.5, 0.2, 1.0, 1341
12, 0.5, 0.3, 0.0, 1342
12, 0.5, 0.3, 0.1, 1343
12, 0.5, 0.3, 0.2, 1344
12, 0.5, 0.3, 0.3, 1345
12, 0.5, 0.3, 0.4, 1346
12, 0.5, 0.3, 0.5, 1347
12, 0.5, 0.3, 0.6, 1348
12, 0.5, 0.3, 0.7, 1349
12, 0.5, 0.3, 0.8, 1350
12, 0.5, 0.3, 0.9, 1351
12, 0.5, 0.3, 1.0, 1352
12, 0.5, 0.4, 0.0, 1353
12, 0.5, 0.4, 0.1, 1354
12, 0.5, 0.4, 0.2, 1355
12, 0.5, 0.4, 0.3, 1356
12, 0.5, 0.4, 0.4, 1357
12, 0.5, 0.4, 0.5, 1358
12, 0.5, 0.4, 0.6, 1359
12, 0.5, 0.4, 0.7, 1360
12, 0.5, 0.4, 0.8, 1361
12, 0.5, 0.4, 0.9, 1362
12, 0.5, 0.4, 1.0, 1363
12, 0.5, 0.5, 0.0, 1364
12, 0.5, 0.5, 0.1, 1365
12, 0.5, 0.5, 0.2, 1366
12, 0.5, 0.5, 0.3, 1367
12, 0.5, 0.5, 0.4, 1368
12, 0.5, 0.5, 0.5, 1369
12, 0.5, 0.5, 0.6, 1370
12, 0.5, 0.5, 0.7, 1371
12, 0.5, 0.5, 0.8, 1372
12, 0.5, 0.5, 0.9, 1373
12, 0.5, 0.5, 1.0, 1374
12, 0.5, 0.6, 0.0, 1375
12, 0.5, 0.6, 0.1, 1376
